"id";"link";"sectionId"
"lifeandstyle/2020/apr/24/i-slept-with-my-best-friends-ex-now-im-terrified-of-confrontation";"https://www.theguardian.com/lifeandstyle/2020/apr/24/i-slept-with-my-best-friends-ex-now-im-terrified-of-confrontation";"lifeandstyle"
"lifeandstyle/2020/apr/24/like-a-marathon-the-thrill-of-painting-is-the-finish";"https://www.theguardian.com/lifeandstyle/2020/apr/24/like-a-marathon-the-thrill-of-painting-is-the-finish";"lifeandstyle"
"lifeandstyle/2020/apr/24/the-truth-about-our-so-called-downtime-everything-is-harder";"https://www.theguardian.com/lifeandstyle/2020/apr/24/the-truth-about-our-so-called-downtime-everything-is-harder";"lifeandstyle"
"lifeandstyle/2020/apr/25/blind-date-kayleigh-josh";"https://www.theguardian.com/lifeandstyle/2020/apr/25/blind-date-kayleigh-josh";"lifeandstyle"
"lifeandstyle/2020/apr/25/singing-with-people-connects-you-how-four-uk-streets-are-living-with-lockdown";"https://www.theguardian.com/lifeandstyle/2020/apr/25/singing-with-people-connects-you-how-four-uk-streets-are-living-with-lockdown";"lifeandstyle"
"lifeandstyle/2020/apr/26/how-working-from-home-has-shown-us-the-real-lives-behind-the-job-titles";"https://www.theguardian.com/lifeandstyle/2020/apr/26/how-working-from-home-has-shown-us-the-real-lives-behind-the-job-titles";"lifeandstyle"
"lifeandstyle/2020/apr/26/james-wong-on-gardens-for-stunning-bonsai-go-back-to-its-roots";"https://www.theguardian.com/lifeandstyle/2020/apr/26/james-wong-on-gardens-for-stunning-bonsai-go-back-to-its-roots";"lifeandstyle"
"lifeandstyle/2020/apr/26/kids-dogs-slides-and-trying-to-dodge-the-virus";"https://www.theguardian.com/lifeandstyle/2020/apr/26/kids-dogs-slides-and-trying-to-dodge-the-virus";"lifeandstyle"
"lifeandstyle/2020/apr/26/seeds-of-comfort-at-home-its-reassuring-to-spot-newly-sprouted-signs-of-life";"https://www.theguardian.com/lifeandstyle/2020/apr/26/seeds-of-comfort-at-home-its-reassuring-to-spot-newly-sprouted-signs-of-life";"lifeandstyle"
"lifeandstyle/2020/apr/27/does-living-in-new-york-make-any-financial-sense-after-this-pandemic";"https://www.theguardian.com/lifeandstyle/2020/apr/27/does-living-in-new-york-make-any-financial-sense-after-this-pandemic";"lifeandstyle"
"media/2020/apr/08/channel-4-cuts-content-budget-virus-ad-revenues-programming-furlough";"https://www.theguardian.com/media/2020/apr/08/channel-4-cuts-content-budget-virus-ad-revenues-programming-furlough";"media"
"media/2020/apr/08/influencers-being-key-distributors-of-coronavirus-fake-news";"https://www.theguardian.com/media/2020/apr/08/influencers-being-key-distributors-of-coronavirus-fake-news";"media"
"media/2020/apr/09/coronavirus-us-newspapers-impact";"https://www.theguardian.com/media/2020/apr/09/coronavirus-us-newspapers-impact";"media"
"media/2020/apr/09/london-live-sparks-inquiry-david-icke-coronavirus-conspiracy-theories";"https://www.theguardian.com/media/2020/apr/09/london-live-sparks-inquiry-david-icke-coronavirus-conspiracy-theories";"media"
"media/2020/apr/10/fox-news-donald-trump-coronavirus";"https://www.theguardian.com/media/2020/apr/10/fox-news-donald-trump-coronavirus";"media"
"media/2020/apr/14/guardian-australia-doubles-audience-to-become-fourth-most-popular-news-site-in-the-country";"https://www.theguardian.com/media/2020/apr/14/guardian-australia-doubles-audience-to-become-fourth-most-popular-news-site-in-the-country";"media"
"media/2020/apr/14/guardian-australia-doubles-audience-to-become-fourth-most-popular-news-site-in-the-country";"https://www.theguardian.com/media/2020/apr/14/guardian-australia-doubles-audience-to-become-fourth-most-popular-news-site-in-the-country";"media"
"media/2020/apr/15/charles-and-diana-ingram-to-challenge-guilty-verdicts-in-millionaire-case";"https://www.theguardian.com/media/2020/apr/15/charles-and-diana-ingram-to-challenge-guilty-verdicts-in-millionaire-case";"media"
"media/2020/apr/15/guardian-to-furlough-100-non-editorial-staff-due-to-coronavirus";"https://www.theguardian.com/media/2020/apr/15/guardian-to-furlough-100-non-editorial-staff-due-to-coronavirus";"media"
"media/2020/apr/16/real-long-term-thinking-on-tv-would-mean-netflix-and-stan-are-treated-the-same-as-free-to-air";"https://www.theguardian.com/media/2020/apr/16/real-long-term-thinking-on-tv-would-mean-netflix-and-stan-are-treated-the-same-as-free-to-air";"media"
"media/2020/apr/17/call-for-windfall-tax-on-tech-firms-to-help-uk-newspapers-survive";"https://www.theguardian.com/media/2020/apr/17/call-for-windfall-tax-on-tech-firms-to-help-uk-newspapers-survive";"media"
"media/2020/apr/17/how-covid-19-turned-the-uk-news-and-entertainment-industry-upside-down";"https://www.theguardian.com/media/2020/apr/17/how-covid-19-turned-the-uk-news-and-entertainment-industry-upside-down";"media"
"media/2020/apr/19/bbcs-covid-19-reporters-i-wanted-to-show-the-reality-but-was-deeply-troubled-by-what-i-saw";"https://www.theguardian.com/media/2020/apr/19/bbcs-covid-19-reporters-i-wanted-to-show-the-reality-but-was-deeply-troubled-by-what-i-saw";"media"
"media/2020/apr/19/hackers-exploit-coronavirus-lockdown-with-fake-netflix-and-disney-pages";"https://www.theguardian.com/media/2020/apr/19/hackers-exploit-coronavirus-lockdown-with-fake-netflix-and-disney-pages";"technology"
"media/2020/apr/19/how-tv-news-hosts-get-camera-ready-in-lockdown";"https://www.theguardian.com/media/2020/apr/19/how-tv-news-hosts-get-camera-ready-in-lockdown";"media"
"media/2020/apr/21/independent-caugh-in-tit-for-tat-turkey-saudi-media-battle";"https://www.theguardian.com/media/2020/apr/21/independent-caugh-in-tit-for-tat-turkey-saudi-media-battle";"media"
"media/2020/apr/21/netflix-new-subscribers-covid-19-lockdown";"https://www.theguardian.com/media/2020/apr/21/netflix-new-subscribers-covid-19-lockdown";"media"
"media/2020/apr/21/uk-falls-press-freedom-index-due-northern-ireland-risks-lyra-mckee";"https://www.theguardian.com/media/2020/apr/21/uk-falls-press-freedom-index-due-northern-ireland-risks-lyra-mckee";"media"
"media/2020/apr/22/charlie-brooker-to-return-to-bbc-with-lockdown-special-antiviral-wipe";"https://www.theguardian.com/media/2020/apr/22/charlie-brooker-to-return-to-bbc-with-lockdown-special-antiviral-wipe";"media"
"media/2020/apr/22/former-news-corp-says-turnbull-overstates-role-of-murdoch-media-in-political-downfall";"https://www.theguardian.com/media/2020/apr/22/former-news-corp-says-turnbull-overstates-role-of-murdoch-media-in-political-downfall";"media"
"media/2020/apr/22/uk-ad-watchdog-bans-claims-that-iv-drips-can-treat-coronavirus";"https://www.theguardian.com/media/2020/apr/22/uk-ad-watchdog-bans-claims-that-iv-drips-can-treat-coronavirus";"media"
"media/2020/apr/24/abc-coronavirus-podcast-becomes-the-fart-that-was-heard-around-the-world";"https://www.theguardian.com/media/2020/apr/24/abc-coronavirus-podcast-becomes-the-fart-that-was-heard-around-the-world";"media"
"media/2020/apr/25/radio-4-aasmah-mir-quits-amid-rumours-of-times-radio-role";"https://www.theguardian.com/media/2020/apr/25/radio-4-aasmah-mir-quits-amid-rumours-of-times-radio-role";"media"
"media/2020/apr/26/uk-traffic-to-film-and-tv-piracy-sites-up-nearly-60-in-lockdown";"https://www.theguardian.com/media/2020/apr/26/uk-traffic-to-film-and-tv-piracy-sites-up-nearly-60-in-lockdown";"media"
"media/2020/apr/27/locked-down-advertisers-ask-is-it-too-soon-for-jokes";"https://www.theguardian.com/media/2020/apr/27/locked-down-advertisers-ask-is-it-too-soon-for-jokes";"media"
"media/commentisfree/2020/apr/12/newsprint-coronavirus-newspapers";"https://www.theguardian.com/media/commentisfree/2020/apr/12/newsprint-coronavirus-newspapers";"media"
"membership/2020/apr/25/reporting-in-wuhan-i-thought-sars-wouldnt-be-repeated-this-was-worse";"https://www.theguardian.com/membership/2020/apr/25/reporting-in-wuhan-i-thought-sars-wouldnt-be-repeated-this-was-worse";"membership"
"money/2020/apr/07/major-uk-gas-firms-unlikely-to-pass-on-wholesale-price-cuts";"https://www.theguardian.com/money/2020/apr/07/major-uk-gas-firms-unlikely-to-pass-on-wholesale-price-cuts";"money"
"money/2020/apr/08/reschedule-flights-get-refund-airlines-easyjet-coronavirus";"https://www.theguardian.com/money/2020/apr/08/reschedule-flights-get-refund-airlines-easyjet-coronavirus";"money"
"money/2020/apr/09/financial-regulator-steps-in-to-support-uk-car-loan-market";"https://www.theguardian.com/money/2020/apr/09/financial-regulator-steps-in-to-support-uk-car-loan-market";"money"
"money/2020/apr/09/furlough-volunteer-work-pay-coronavirus";"https://www.theguardian.com/money/2020/apr/09/furlough-volunteer-work-pay-coronavirus";"money"
"money/2020/apr/15/a-cancelled-holiday-cottage-but-why-no-option-for-a-refund";"https://www.theguardian.com/money/2020/apr/15/a-cancelled-holiday-cottage-but-why-no-option-for-a-refund";"money"
"money/2020/apr/15/duke-of-westminster-donates-nhs-coronavirus-fight-hugh-grosvenor";"https://www.theguardian.com/money/2020/apr/15/duke-of-westminster-donates-nhs-coronavirus-fight-hugh-grosvenor";"money"
"money/2020/apr/18/new-starters-furlough-loophole-britain-coronavirus-support-newly-hired-staff-seasonal-workers";"https://www.theguardian.com/money/2020/apr/18/new-starters-furlough-loophole-britain-coronavirus-support-newly-hired-staff-seasonal-workers";"money"
"money/2020/apr/18/no-frills-cremations-coronavirus-changing-funerals-britain";"https://www.theguardian.com/money/2020/apr/18/no-frills-cremations-coronavirus-changing-funerals-britain";"money"
"money/2020/apr/19/from-travel-to-shopping-to-who-pays-for-home-working-what-you-are-asking-around-lockdown";"https://www.theguardian.com/money/2020/apr/19/from-travel-to-shopping-to-who-pays-for-home-working-what-you-are-asking-around-lockdown";"money"
"money/2020/apr/20/fears-of-flood-as-uks-covid-19-furlough-scheme-opens";"https://www.theguardian.com/money/2020/apr/20/fears-of-flood-as-uks-covid-19-furlough-scheme-opens";"money"
"money/2020/apr/20/fears-of-flood-as-uks-covid-19-furlough-scheme-opens";"https://www.theguardian.com/money/2020/apr/20/fears-of-flood-as-uks-covid-19-furlough-scheme-opens";"money"
"money/2020/apr/21/admiral-car-insurance-refunds-coronavirus-lockdown-claims";"https://www.theguardian.com/money/2020/apr/21/admiral-car-insurance-refunds-coronavirus-lockdown-claims";"money"
"money/2020/apr/21/tenants-told-to-use-lunch-and-holiday-savings-to-pay-full-rent";"https://www.theguardian.com/money/2020/apr/21/tenants-told-to-use-lunch-and-holiday-savings-to-pay-full-rent";"money"
"money/2020/apr/21/uk-petrol-prices-to-stay-steady-despite-global-oil-price-slump";"https://www.theguardian.com/money/2020/apr/21/uk-petrol-prices-to-stay-steady-despite-global-oil-price-slump";"money"
"money/2020/apr/22/pay-2000-for-a-room-you-cant-use-or-break-the-law";"https://www.theguardian.com/money/2020/apr/22/pay-2000-for-a-room-you-cant-use-or-break-the-law";"money"
"money/2020/apr/25/coronavirus-refunds-fans-ticket-policies";"https://www.theguardian.com/money/2020/apr/25/coronavirus-refunds-fans-ticket-policies";"money"
"money/2020/apr/26/alone-and-disconnected-the-woman-left-unable-to-call-her-dying-partner";"https://www.theguardian.com/money/2020/apr/26/alone-and-disconnected-the-woman-left-unable-to-call-her-dying-partner";"money"
"money/2020/apr/27/were-stuck-paying-rent-on-a-property-we-cant-move-into";"https://www.theguardian.com/money/2020/apr/27/were-stuck-paying-rent-on-a-property-we-cant-move-into";"money"
"money/2020/apr/27/why-did-ryanair-stop-refunds-and-start-offering-only-vouchers";"https://www.theguardian.com/money/2020/apr/27/why-did-ryanair-stop-refunds-and-start-offering-only-vouchers";"money"
"music/2020/apr/06/duffy-praised-rape-crisis-for-going-public-with-details-of-ordeal";"https://www.theguardian.com/music/2020/apr/06/duffy-praised-rape-crisis-for-going-public-with-details-of-ordeal";"music"
"music/2020/apr/06/livestreaming-beat-battles-lockdown-skepta-timabaland-self-isolating";"https://www.theguardian.com/music/2020/apr/06/livestreaming-beat-battles-lockdown-skepta-timabaland-self-isolating";"music"
"music/2020/apr/07/bjork-listeners-digest-where-to-start-back-catalogue";"https://www.theguardian.com/music/2020/apr/07/bjork-listeners-digest-where-to-start-back-catalogue";"music"
"music/2020/apr/07/thou-shalt-not-hold-your-own-camera-how-to-livestream-your-gig";"https://www.theguardian.com/music/2020/apr/07/thou-shalt-not-hold-your-own-camera-how-to-livestream-your-gig";"music"
"music/2020/apr/08/rapper-naira-marley-ibig-bum-qualifications-nigeria-marlians";"https://www.theguardian.com/music/2020/apr/08/rapper-naira-marley-ibig-bum-qualifications-nigeria-marlians";"music"
"music/2020/apr/09/adam-schlesinger-obituary";"https://www.theguardian.com/music/2020/apr/09/adam-schlesinger-obituary";"music"
"music/2020/apr/09/bob-dylans-50-greatest-songs-ranked";"https://www.theguardian.com/music/2020/apr/09/bob-dylans-50-greatest-songs-ranked";"music"
"music/2020/apr/09/donovan-beatles-and-i-paying-96-per-cent-tax-greta-thunberg";"https://www.theguardian.com/music/2020/apr/09/donovan-beatles-and-i-paying-96-per-cent-tax-greta-thunberg";"music"
"music/2020/apr/09/laura-marling-song-for-our-daughter-album-review";"https://www.theguardian.com/music/2020/apr/09/laura-marling-song-for-our-daughter-album-review";"music"
"music/2020/apr/09/pigs-pigs-pigs-pigs-pigs-pigs-pigs-when-music-is-loud-niggling-troubles-just-go";"https://www.theguardian.com/music/2020/apr/09/pigs-pigs-pigs-pigs-pigs-pigs-pigs-when-music-is-loud-niggling-troubles-just-go";"music"
"music/2020/apr/09/radioheads-ed-obrien-humanity-has-only-really-learned-from-disaster";"https://www.theguardian.com/music/2020/apr/09/radioheads-ed-obrien-humanity-has-only-really-learned-from-disaster";"music"
"music/2020/apr/09/shattered-paul-weller-booker-beatles-split-50-years-ago-fans";"https://www.theguardian.com/music/2020/apr/09/shattered-paul-weller-booker-beatles-split-50-years-ago-fans";"music"
"music/2020/apr/09/wagner-die-walkure-review-bavarian-rso-simon-rattle";"https://www.theguardian.com/music/2020/apr/09/wagner-die-walkure-review-bavarian-rso-simon-rattle";"music"
"music/2020/apr/10/larry-sherman-dies-trax-dance-music-label-chicago";"https://www.theguardian.com/music/2020/apr/10/larry-sherman-dies-trax-dance-music-label-chicago";"music"
"music/2020/apr/10/the-strokes-the-new-abnormal-review";"https://www.theguardian.com/music/2020/apr/10/the-strokes-the-new-abnormal-review";"music"
"music/2020/apr/10/tim-burgess-twitter-listening-parties";"https://www.theguardian.com/music/2020/apr/10/tim-burgess-twitter-listening-parties";"music"
"music/2020/apr/12/indie-label-on-isle-of-eigg-turns-lockdown-into-source-of-inspiration";"https://www.theguardian.com/music/2020/apr/12/indie-label-on-isle-of-eigg-turns-lockdown-into-source-of-inspiration";"music"
"music/2020/apr/13/clannad-theme-from-harrys-game";"https://www.theguardian.com/music/2020/apr/13/clannad-theme-from-harrys-game";"music"
"music/2020/apr/13/grace-jones-where-to-start-in-her-back-catalogue";"https://www.theguardian.com/music/2020/apr/13/grace-jones-where-to-start-in-her-back-catalogue";"music"
"music/2020/apr/14/paul-mccartney-calls-for-medieval-chinese-markets-to-be-banned-over-coronavirus";"https://www.theguardian.com/music/2020/apr/14/paul-mccartney-calls-for-medieval-chinese-markets-to-be-banned-over-coronavirus";"music"
"music/2020/apr/15/bittersweet-symphony-the-best-lockdown-orchestras-and-choirs-online";"https://www.theguardian.com/music/2020/apr/15/bittersweet-symphony-the-best-lockdown-orchestras-and-choirs-online";"music"
"music/2020/apr/15/bruce-springsteen-where-to-start-in-his-back-catalogue";"https://www.theguardian.com/music/2020/apr/15/bruce-springsteen-where-to-start-in-his-back-catalogue";"music"
"music/2020/apr/15/pharrell-williams-happy-named-most-played-song-on-british-radio";"https://www.theguardian.com/music/2020/apr/15/pharrell-williams-happy-named-most-played-song-on-british-radio";"music"
"music/2020/apr/16/lee-konitz-jazz-saxophonist-with-75-year-career-dies-of-coronavirus-aged-92";"https://www.theguardian.com/music/2020/apr/16/lee-konitz-jazz-saxophonist-with-75-year-career-dies-of-coronavirus-aged-92";"music"
"music/2020/apr/16/we-had-to-choose-between-us-or-our-loved-ones-bands-trapped-together-in-lockdown";"https://www.theguardian.com/music/2020/apr/16/we-had-to-choose-between-us-or-our-loved-ones-bands-trapped-together-in-lockdown";"music"
"music/2020/apr/17/anne-frank-indiana-jones-bob-dylan-new-song-contain-multitudes";"https://www.theguardian.com/music/2020/apr/17/anne-frank-indiana-jones-bob-dylan-new-song-contain-multitudes";"music"
"music/2020/apr/17/christophe-celebrated-french-pop-balladeer-dies-aged-74";"https://www.theguardian.com/music/2020/apr/17/christophe-celebrated-french-pop-balladeer-dies-aged-74";"music"
"music/2020/apr/17/everyones-stuck-at-home-so-why-are-people-streaming-less-music-lady-gaga-dua-lipa";"https://www.theguardian.com/music/2020/apr/17/everyones-stuck-at-home-so-why-are-people-streaming-less-music-lady-gaga-dua-lipa";"music"
"music/2020/apr/17/johnny-depp-jeff-beck-album-john-lennon-isolation";"https://www.theguardian.com/music/2020/apr/17/johnny-depp-jeff-beck-album-john-lennon-isolation";"music"
"music/2020/apr/19/black-blue-and-very-bad-taste-the-rolling-stones-billboard-that-still-sparks-controversy";"https://www.theguardian.com/music/2020/apr/19/black-blue-and-very-bad-taste-the-rolling-stones-billboard-that-still-sparks-controversy";"music"
"music/2020/apr/19/david-bowie-bassist-matthew-seligman-64-dies-coronavirus";"https://www.theguardian.com/music/2020/apr/19/david-bowie-bassist-matthew-seligman-64-dies-coronavirus";"music"
"music/2020/apr/20/bbc-radio-1-launches-coronavirus-charity-song-with-dua-lipa-chris-martin-and-more";"https://www.theguardian.com/music/2020/apr/20/bbc-radio-1-launches-coronavirus-charity-song-with-dua-lipa-chris-martin-and-more";"music"
"music/2020/apr/20/rowland-s-howard-the-birthday-party";"https://www.theguardian.com/music/2020/apr/20/rowland-s-howard-the-birthday-party";"music"
"music/2020/apr/21/midlands-punk-discharge-gbh-clay";"https://www.theguardian.com/music/2020/apr/21/midlands-punk-discharge-gbh-clay";"music"
"music/2020/apr/21/ronan-orahilly-radio-caroline-founder-uk-pop-pirate-radio-dies-aged-79-james-bond-george-lazenby";"https://www.theguardian.com/music/2020/apr/21/ronan-orahilly-radio-caroline-founder-uk-pop-pirate-radio-dies-aged-79-james-bond-george-lazenby";"music"
"music/2020/apr/21/sophie-ellis-bextor-on-music-motherhood-and-lockdown-discos-most-of-my-children-are-feral";"https://www.theguardian.com/music/2020/apr/21/sophie-ellis-bextor-on-music-motherhood-and-lockdown-discos-most-of-my-children-are-feral";"music"
"music/2020/apr/22/mia-claims-british-vogue-pulled-article-about-her-over-anti-vax-comments";"https://www.theguardian.com/music/2020/apr/22/mia-claims-british-vogue-pulled-article-about-her-over-anti-vax-comments";"music"
"music/2020/apr/22/rap-music-racial-divide-france";"https://www.theguardian.com/music/2020/apr/22/rap-music-racial-divide-france";"music"
"music/2020/apr/22/the-great-beethoven-quiz-do-you-know-your-eroica-from-your-elbow";"https://www.theguardian.com/music/2020/apr/22/the-great-beethoven-quiz-do-you-know-your-eroica-from-your-elbow";"music"
"music/2020/apr/22/whitney-houston-biopic-clive-davis-i-wanna-dance-with-somebody";"https://www.theguardian.com/music/2020/apr/22/whitney-houston-biopic-clive-davis-i-wanna-dance-with-somebody";"music"
"music/2020/apr/23/the-rolling-stones-living-in-a-ghost-town-best-new-song-in-years-coronavirus-crisis";"https://www.theguardian.com/music/2020/apr/23/the-rolling-stones-living-in-a-ghost-town-best-new-song-in-years-coronavirus-crisis";"music"
"music/2020/apr/23/the-rolling-stones-release-living-in-a-ghost-town-first-original-music-since-2012";"https://www.theguardian.com/music/2020/apr/23/the-rolling-stones-release-living-in-a-ghost-town-first-original-music-since-2012";"music"
"music/2020/apr/24/at-the-drive-in-eno-to-stage-coronavirus-lockdown-friendly-opera";"https://www.theguardian.com/music/2020/apr/24/at-the-drive-in-eno-to-stage-coronavirus-lockdown-friendly-opera";"music"
"music/2020/apr/24/bc-camplight-shortly-after-takeoff-review-bella-union-brian-christinzio";"https://www.theguardian.com/music/2020/apr/24/bc-camplight-shortly-after-takeoff-review-bella-union-brian-christinzio";"music"
"music/2020/apr/24/beyonce-gives-6m-dollars-to-coronavirus-relief-mental-health-jack-dorsey";"https://www.theguardian.com/music/2020/apr/24/beyonce-gives-6m-dollars-to-coronavirus-relief-mental-health-jack-dorsey";"music"
"music/2020/apr/24/captain-tom-moore-becomes-oldest-artist-to-claim-uk-no-1-single";"https://www.theguardian.com/music/2020/apr/24/captain-tom-moore-becomes-oldest-artist-to-claim-uk-no-1-single";"music"
"music/2020/apr/24/lucinda-williams-i-dont-mind-pushing-peoples-buttons";"https://www.theguardian.com/music/2020/apr/24/lucinda-williams-i-dont-mind-pushing-peoples-buttons";"music"
"music/2020/apr/24/taylor-swift-disowns-new-live-album-scooter-braun-big-machine";"https://www.theguardian.com/music/2020/apr/24/taylor-swift-disowns-new-live-album-scooter-braun-big-machine";"music"
"music/2020/apr/25/hamilton-bohannon-disco-and-motown-star-dies-aged-78";"https://www.theguardian.com/music/2020/apr/25/hamilton-bohannon-disco-and-motown-star-dies-aged-78";"music"
"music/2020/apr/26/music-from-the-home-front-concert-shows-vitality-and-sensitivity-can-co-exist";"https://www.theguardian.com/music/2020/apr/26/music-from-the-home-front-concert-shows-vitality-and-sensitivity-can-co-exist";"music"
"music/2020/apr/26/sneakbo-9-lives-review";"https://www.theguardian.com/music/2020/apr/26/sneakbo-9-lives-review";"music"
"music/2020/apr/26/the-metropolitan-opera-at-home-gala-review";"https://www.theguardian.com/music/2020/apr/26/the-metropolitan-opera-at-home-gala-review";"music"
"music/2020/apr/27/the-100-greatest-uk-no-1s";"https://www.theguardian.com/music/2020/apr/27/the-100-greatest-uk-no-1s";"music"
"news/2020/apr/07/coronavirus-relief-workers-appeal-for-release-of-zaghari-ratcliffe";"https://www.theguardian.com/news/2020/apr/07/coronavirus-relief-workers-appeal-for-release-of-zaghari-ratcliffe";"news"
"news/2020/apr/09/decline-aircraft-flights-clips-weather-forecasters-wings-coronavirus";"https://www.theguardian.com/news/2020/apr/09/decline-aircraft-flights-clips-weather-forecasters-wings-coronavirus";"news"
"news/2020/apr/11/call-for-super-rich-to-donate-more-to-tackle-coronavirus-pandemic";"https://www.theguardian.com/news/2020/apr/11/call-for-super-rich-to-donate-more-to-tackle-coronavirus-pandemic";"news"
"news/2020/apr/13/coronavirus-looking-for-good-news-run-for-heroes-and-an-opera-singing-doctor";"https://www.theguardian.com/news/2020/apr/13/coronavirus-looking-for-good-news-run-for-heroes-and-an-opera-singing-doctor";"news"
"news/2020/apr/14/i-am-frightened-indigenous-people-return-to-homelands-to-wait-out-coronavirus";"https://www.theguardian.com/news/2020/apr/14/i-am-frightened-indigenous-people-return-to-homelands-to-wait-out-coronavirus";"news"
"news/2020/apr/15/covid-19-and-100-days-that-transformed-the-world-the-17-april-edition-of-the-guardian-weekly";"https://www.theguardian.com/news/2020/apr/15/covid-19-and-100-days-that-transformed-the-world-the-17-april-edition-of-the-guardian-weekly";"news"
"news/2020/apr/15/drum-rolls-bread-rolls-and-rolling-wheels";"https://www.theguardian.com/news/2020/apr/15/drum-rolls-bread-rolls-and-rolling-wheels";"news"
"news/2020/apr/16/coronavirus-closed-a-broken-hill-newspaper-but-the-community-fought-to-save-it";"https://www.theguardian.com/news/2020/apr/16/coronavirus-closed-a-broken-hill-newspaper-but-the-community-fought-to-save-it";"news"
"news/2020/apr/18/nazanin-zaghari-ratcliffe-waiting-to-hear-if-she-must-return-to-prison";"https://www.theguardian.com/news/2020/apr/18/nazanin-zaghari-ratcliffe-waiting-to-hear-if-she-must-return-to-prison";"news"
"news/2020/apr/19/journalists-lyra-mckee-murder";"https://www.theguardian.com/news/2020/apr/19/journalists-lyra-mckee-murder";"news"
"news/2020/apr/21/cushion-mural-tributes-and-an-inseparable-duo-spread-joy-during-coronavirus-lockdown";"https://www.theguardian.com/news/2020/apr/21/cushion-mural-tributes-and-an-inseparable-duo-spread-joy-during-coronavirus-lockdown";"news"
"news/2020/apr/22/true-life-portraits-imaginary-nuptials-and-fantasising-sheep";"https://www.theguardian.com/news/2020/apr/22/true-life-portraits-imaginary-nuptials-and-fantasising-sheep";"news"
"news/2020/apr/23/toddler-hears-via-magic-of-the-internet-inflight-meals-and-a-36-hour-bike-ride";"https://www.theguardian.com/news/2020/apr/23/toddler-hears-via-magic-of-the-internet-inflight-meals-and-a-36-hour-bike-ride";"news"
"news/2020/apr/24/a-nutional-health-service-tiktok-dancing-at-82-and-green-fingers-for-all";"https://www.theguardian.com/news/2020/apr/24/a-nutional-health-service-tiktok-dancing-at-82-and-green-fingers-for-all";"news"
"news/2020/apr/26/babys-guard-of-honour-a-special-delivery-and-tour-bus-hotels";"https://www.theguardian.com/news/2020/apr/26/babys-guard-of-honour-a-special-delivery-and-tour-bus-hotels";"news"
"news/live/2020/apr/25/australia-coronavirus-latest-updates-nsw-victoria-queensland-covid-19-testing-latest-news";"https://www.theguardian.com/news/live/2020/apr/25/australia-coronavirus-latest-updates-nsw-victoria-queensland-covid-19-testing-latest-news";"news"
"news/ng-interactive/2020/apr/27/scars-how-our-wounds-make-us-who-we-are-video";"https://www.theguardian.com/news/ng-interactive/2020/apr/27/scars-how-our-wounds-make-us-who-we-are-video";"news"
"politics/2020/apr/06/boris-johnson-latest-pm-face-ill-health-during-national-crisis";"https://www.theguardian.com/politics/2020/apr/06/boris-johnson-latest-pm-face-ill-health-during-national-crisis";"politics"
"politics/2020/apr/06/dominic-raab-set-to-lead-uk-through-covid-19-hurdles";"https://www.theguardian.com/politics/2020/apr/06/dominic-raab-set-to-lead-uk-through-covid-19-hurdles";"politics"
"politics/2020/apr/06/ed-miliband-returns-to-labour-frontbench-in-keir-starmer-reshuffle";"https://www.theguardian.com/politics/2020/apr/06/ed-miliband-returns-to-labour-frontbench-in-keir-starmer-reshuffle";"politics"
"politics/2020/apr/06/global-leaders-send-messages-of-support-to-boris-johnson";"https://www.theguardian.com/politics/2020/apr/06/global-leaders-send-messages-of-support-to-boris-johnson";"politics"
"politics/2020/apr/06/hospital-admission-puts-new-focus-on-boris-johnsons-health";"https://www.theguardian.com/politics/2020/apr/06/hospital-admission-puts-new-focus-on-boris-johnsons-health";"politics"
"politics/2020/apr/06/pms-move-to-icu-shows-hes-likely-to-have-severe-covid-19";"https://www.theguardian.com/politics/2020/apr/06/pms-move-to-icu-shows-hes-likely-to-have-severe-covid-19";"politics"
"politics/2020/apr/06/ruffled-raab-gives-little-clue-of-true-state-of-prime-ministers-health";"https://www.theguardian.com/politics/2020/apr/06/ruffled-raab-gives-little-clue-of-true-state-of-prime-ministers-health";"politics"
"politics/2020/apr/06/shadow-chancellor-tv-interview-gatecrashed-daughter-sky-news-anneliese-dodds";"https://www.theguardian.com/politics/2020/apr/06/shadow-chancellor-tv-interview-gatecrashed-daughter-sky-news-anneliese-dodds";"politics"
"politics/2020/apr/06/what-are-the-uks-options-for-exiting-the-coronavirus-lockdown";"https://www.theguardian.com/politics/2020/apr/06/what-are-the-uks-options-for-exiting-the-coronavirus-lockdown";"politics"
"politics/2020/apr/06/what-are-the-uks-options-for-exiting-the-coronavirus-lockdown";"https://www.theguardian.com/politics/2020/apr/06/what-are-the-uks-options-for-exiting-the-coronavirus-lockdown";"politics"
"politics/2020/apr/07/full-scale-emergency-what-the-papers-say-about-boris-johnsons-move-to-intensive-care";"https://www.theguardian.com/politics/2020/apr/07/full-scale-emergency-what-the-papers-say-about-boris-johnsons-move-to-intensive-care";"politics"
"politics/2020/apr/07/how-keir-starmer-can-step-up-in-this-crisis";"https://www.theguardian.com/politics/2020/apr/07/how-keir-starmer-can-step-up-in-this-crisis";"politics"
"politics/2020/apr/08/boris-johnson-improving-sitting-up-bed-chancellor-says-coronavirus";"https://www.theguardian.com/politics/2020/apr/08/boris-johnson-improving-sitting-up-bed-chancellor-says-coronavirus";"politics"
